,title,rating,review
6326, 언싱커블 ,6,"인권팔이들과 정부기관들을  극도로 비웃어려는 의도가 명확하다.   어쨌거나,,,   테러리스트가 너무 개연성이 없다..   수십만명의 가족들을 즐거운 마음으로 죽이는 살인마가  자기 처자식이 위협받는 것에는 어떻게 그렇게 광분할 수 있는가? 싸이코패스이거나 테러리스트였어도 그런 반응은 보이지 않았을 것이다. 믿을 수 없는 정신병자임이 밝혀졌고 폭탄 한 개가 터진 상황이라면, 모든 도시인들을 교외로 대피시키는 조치를 내릴 수 있었다.  그 상태에서 폭탄 수색해서 찾을 방법은 얼마든지 있었다.  정부기관이  그저 모 아니면 도로만 대응했던 것은 말이 안된다.                         "
6327, 범죄도시2 ,8,재미는 있지만 다소 잔인하다 ㅜㅜ 이게 왜 15세?                         
6328, 탑건: 매버릭 ,10,신고 
6329, 탑건: 매버릭 ,10,신고 
6330, 아포칼립토 ,10,멋진영화 감독이 멜킵슨이라 더 놀랐답니다                         
6331, 탑건: 매버릭 ,10,4번 째 볼 때도 몰입해서 본 영화                         
6332, 탑건: 매버릭 ,10,전투기로 보여줄 수 있는건 다 보여줬다. 특히 마지막 도그파이팅 장면 너무 멋있엇다.                         
6333, 탑건: 매버릭 ,10,그냥 말이 필요없다 느슨해진 영화계에 긴장감을 불어넣어준 영화다                         
6334, 토르: 러브 앤 썬더 ,1,마블 영화중 최악!!!!                         
6335, 탑건: 매버릭 ,10,최고의 영화! 상업 영화는 이렇게 만들어야지 ㅜㅜ                         
6336, 다크 나이트 ,10,"인생영화,.. 놀란 감독을 알게되고 좋아하게 만들어준 영화..                         "
6337, 헤어질 결심 ,10,위대한 거장의 위대한 영화어떻게 영화를 이렇게 잘 만들지?                         
6338, 토르: 러브 앤 썬더 ,9,마블스러운 영화 재미있었다                         
6339, 토르: 러브 앤 썬더 ,4,이제 마블에 더 기대할건 없어보이네                         
6340, 헤어질 결심 ,10,사랑에 대한 영화. 감동적이에요                         
6341, 헤어질 결심 ,4,"사람마다 느끼는게 다르겠지만...솔직히,, 흥행용은 아님 ㅋ                         "
6342, 헤어질 결심 ,10,"영화를 보고 느낀점 박찬욱은 박찬욱이다 였고 중국어를 배운 사람은 느낄 수 있는 서래가 어색하게 계속해서 내뱉었던 ""마침내""(最后) 는 해준과 질곡동사건의 홍산호를 묘사하면서 썼던 ""기어코""(?于)와 같은 표현이라는 점이 소름끼치게 좋았다.(하지만 번역기상만 일치하는 표현이지 실제 중국어어감은 조금 다름)언어가 달라도 사랑한단 말 한마디 없어도 두 사람은 같은 결의 사람이었기때문에 사랑할수밖에 없었다는 걸 암시하기때문.                         "
6343, 헤어질 결심 ,10,"이터널 선샤인, 조제 호랑이 그리고 물고기들 이후 최고의 멜로 영화                         "
6344, 헤어질 결심 ,10,나는 붕괴되었어요..                         
6345, 헤어질 결심 ,8,해준의 직업 정신에 따른 의심과 인간의 본성에 따른 관심이 서로 경쟁하고 때론 뒤섞이는... 범죄를 사랑했던 경찰이 범죄자를 사랑하게 되는 이야기...                         
6346, 헤어질 결심 ,10,여운이 가시질 않네요…                         
6347, 토르: 러브 앤 썬더 ,1,영화보고나서 뭐 할 말이 없었다.. 남는게 없다...                         
6348, 헤어질 결심 ,10,"마침내 찾았을까, 그녀를.                         "
6349, 탑건: 매버릭 ,10,인생 최고의 영화...영화 평점같은거 원래 안 다는데 처음으로 달아봤습니다... 꼭 보세요 진짜 안보면 후회합니다                         
6350, 탑건: 매버릭 ,10,인트로부터 끝까지 넘 재밌어요                         
6351, 토르: 러브 앤 썬더 ,6,토르가 좋을뿐.. 유치했음요 내가 늙었나ㅠㅠ                         
6352, 헤어질 결심 ,8,사랑해도 헤어질 수 있다면 헤어져도 사랑할 순 있잖아                         
6353, 자산어보 ,10,절제된 영상미와 당시의 시대상을 잘 표현하였습니다.                         
6354, 탑건: 매버릭 ,10,노래 엄청 전율 돋고 연출은 말할 것도 없이 최고임. 스토리도 재밌게 풀어냈고 개인적으로 너무 재밌게 봐서 3회차 봄. 올해 최고의 영화임                         
6355, 그대가 조국 ,1,신고 
6356, 토르: 러브 앤 썬더 ,10,재밌었어요 보는 내내 계속 웃음                         
6357, 토르: 러브 앤 썬더 ,1,"영화관에서 잠든영화가 31년인생에 유일하게 2개있다, 김옥빈주연 다세포소녀,햄식이형 주연 토르4                         "
6358, 헤어질 결심 ,10,"안개 때문에 보이지 않았던, 청록색인지 파란색인지 모를 드레스처럼 나를 붕괴했던 당신은 내게 미결로 남아 잠도 못 자고 바라봐야하는 하나의 사건이 되어버렸다.                         "
6359, 탑건: 매버릭 ,9,평점보소 ㄷㄷㄷ                         
6360, 토르: 러브 앤 썬더 ,8,토르3에 비하면 재미는 떨어지나 아직까지는 계속 볼만함                         
6361, 젠틀맨 ,10,"살면서 시청했던 영화중에 기립박수를 선사하고 싶다는 영화는 손에 꼽히는데 그 중 하나의 작품이다. 느와르,갱스터 영화의 색깔을 이렇게 유쾌하고 흥미진진한 색깔로 연출한 감독의 역량이 돋보였고 영화의 스토리가 배우의 입을 통해 전개되는 방식이 엄청난 몰입감을 이끌었다.                         "
6362, 초능력자 ,10,참신한 스토리. 고수와 강동원의 조합도 좋다. 개봉 당시에도 재밌다고 생각했는데 오랜시간 지나 티비로 다시 봐도 재밌었음. 고수가 일반인이라고 생각하는 분들이 계신것같은데 초능력자를 강동원에만 초점을 맞추지 마시고 보시면 이해가실듯.                         
6363, 토르: 러브 앤 썬더 ,6,그냥 저냥 정말 이거말곤 할말이안나오넹                         
6364, 해무 ,1,영화 보면서 기분이 나쁜적은 처음....                         
6365, 토르: 러브 앤 썬더 ,7,마블 시리즈 중에서 토르편은 별로 선호하지 않았는데...이번에는 재미있게 잘 봤어요.영화의 주된 내용이 좋네요~                         
6366, 듄 ,10,"영상물의 기본적인 보고 듣는다는 것에 대해 제대로 일깨워준 영화로서 영화관의 존재 이유가 명확해진 작품이고 OST가 차지하는 비중 또한 얼마나 큰 요소인지 충분한 전달을 받았다. 시청하는 내내 우주를 표현하는 웅장함과 거대함이 닭살돋는 전율을 지속적으로 느끼게 해줬고 듄과 같은 영화라면 얼마를 지불하던 '영화관'이라는 곳에서 아낌없는 어떠한 소비도 용납할 수 있으며 영상미, OST, 궁금증을 유발하는 전개요소까지 무엇하나 빠지지않는 완벽에 가까운 작품의 구성이라고 생각한다.                         "
6367, 토르: 러브 앤 썬더 ,10,신고 
6368, 토르: 러브 앤 썬더 ,8,애매함..                         
6369, 탑건: 매버릭 ,10,원래 평잘안남기는데 최고의평을남기고싶은영화                         
6370, 탑건: 매버릭 ,10,신고 
6371, 토르: 러브 앤 썬더 ,6,다 좋아 영상미 좋고 연기력 좋고 스토리 나쁘지않고.. 다 좋은데... 왜 죄다 레즈 게이밖에 없냐 ㅋㅋ 그나마 게이 키스신 이런거 없어서 다행이긴함 이터널스처럼 그딴거 있으면 별점 1점 바로 박았다                         
6372, 탑건: 매버릭 ,10,사나이의 가슴을 울리는 신라면 같은 영화                         
6373, 토르: 러브 앤 썬더 ,5,이건 아니지..                         
6374, 브로커 ,4,아무리 영화라지만 현실성이 너무 없어 공감하기 어렵네 ㅠㅠ                         
6375, 탑건: 매버릭 ,10,진짜 대박입니다...                         
6376, 헤어질 결심 ,6,"감독의 조명 활용, 장면 연출 등 캐릭터 감정을 표현한 것은 매우 훌륭했다. 박찬욱감독은 인간의 본능과 욕망을 표현하는 것을 예전부터 잘 표현한 것 같다. 근데 스토리 전개에 짜증이 나고 하품이 나왔다.. 이게 진정 감동적인가? 불륜을 미화하느라 애를 썼다. 사람들이 이토록 찬사를 보낸다는 것에 진짜로 공감이 되지 않는다..                         "
6377, 헤어질 결심 ,10,신고 
6378, 탑건: 매버릭 ,10,"재차 관람해도 돈이 안 아깝다. 아맥, 4d, 돌비로 3번 봤는데 각각 매력이 있으니 기회되는 분들은 특별관으로 탑건 꼭 경험해보시길                         "
6379, 탑건: 매버릭 ,10,근래 본 액션 영화 중 최고                         
6380, 토르: 러브 앤 썬더 ,9,난 너무 재미있었음 무엇보다도 컬러풀한 장면과 흑백 장면을 연출해낸 게 너무 좋았고 아이맥스로 봤는데 굳이...? 볼 필요는 없을 것 같음                         
6381, 토르: 러브 앤 썬더 ,7,전작 라그나로크나 다른 마블시리즈에 비해 너무 B급 코믹쪽으로 빠진듯하나 액션과 천둥은 볼만하다.                         
6382, 군도:민란의 시대 ,6,강동원이 강동원 한 영화                         
6383, 헤어질 결심 ,10,N차 뛰러 갈 결심...                         
6384, 탑건: 매버릭 ,10,꼭 보세요~~ 반드시 영화관                         
6385, 탑건: 매버릭 ,10,"최고야 진짜,,,인생영화                         "
6386, 탑건: 매버릭 ,10,가슴이 웅장해지고 벅차오름                         
6387, 토르: 러브 앤 썬더 ,2,너무너무 재미 없음..보지마셈                         
6388, 빅샤크4 : 바다공룡 대모험 ,8,아이들도 좋아하지만 어른도 무난히 볼 수 있음                         
6389, 탑건: 매버릭 ,7,"영화관에 최적화 된, 이라는 개념에는 훌륭한 영화임에는 틀림없었고 영화의 기본적인 ""보고 듣는다.""에 대한 영상미는 탁월했다. 하지만 영화의 전체적인 구성에는 다소 뻔한 요소들도 부정할 수 없었으나 그것들이 이 영화의 전율을 느끼게 해주었고 87년도의 향기가 30년 만에 재 탄생했다는 희열, 그리고 주연 탐크루즈 배우의 30년의 인생이 담긴 세월을 통해 이 영화가 빛날 수 있던 인상깊은 작품으로 남겨진 듯하다.                         "
6390, 토르: 러브 앤 썬더 ,4,크리스찬 베일의 연기만 기억나는 희대의 망작크리스찬 베일의 연기만을 볼 생각이라면 적극추천!                         
6391, 헤어질 결심 ,10,"90점이상 영화, 탕웨이의매력, 박해일의 연기박찬욱의 이야기풀어내는 연출력으로 두시간반 순삭                         "
6392, 펄프 픽션 ,9,"10번을 봐도, 100번을 봐도... 질리지 않은 영화!!!                         "
6393, 헤어질 결심 ,10,내가 그렇게 나쁩니까헤어질 결심 하려고…                         
6394, 노예 12년 ,10,니거 니거 노래하면서 깐죽대는새끼 처맞을때 핵사이다                         
6395, 탑건: 매버릭 ,10,대박..왜 평점이 높은지 알겠네요 아이맥스에서 봤으면 더 좋았을것을 ㅠㅠ                         
6396, 파이프라인 ,10,서인국의 연기력이 출중하고 스토리가 탄탄하다                         
6397, 탑건: 매버릭 ,10,재밌게봐서 한번 더 보러갑니다                         
6398, 토르: 러브 앤 썬더 ,10,평점 뭦?:: 완전 재밌어요!! 토르와 가오갤은 항상 에너지뿜!!!                         
6399, 탑건: 매버릭 ,10,영화관에서 같은 영화를 또 보게될 줄 이야                         
6400, 범죄도시2 ,2,한국 사람들 수준이 떨어 지는건가 이정도 영화가 천이백만 1편이 재미있었음 2탄은 연기들도 그럿고 억지로 웃기려는  연기자들                         
