,Unnamed: 0,titles,rates,reviews,isit_domestic
6676,6676,외계+인 1부,7,감독의 필모인 '전우치'를 재미있게 본 사람 으로서 어떤 세계관을 그리고자 했는지 이해는 간다. 그리고 나름 몰입해서 봤다. 개연성 자체는 부족하다고 느껴지지만 2편에서 풀어내지 않을까 기대해 본다. 새로운 시도 응원합니다.        ,True
6677,6677,외계+인 1부,8,재밌게잘봤어요 2편이 기대되네요        ,True
6678,6678,외계+인 1부,10, 와..말도 안되게 재밌는데 평점1말도 안되..엄청 웃기면서도 스토리 진짜 대박이구암튼 돈 안아까워요 꼭 보세요 소리내서 웃는다구욕먹을정도        ,True
6679,6679,탑건: 매버릭,10,  ,False
6680,6680,헤어질 결심,2,전혀 공감할수없는 영화 왜 최소가 2점이죠?        ,True
6681,6681,토르: 러브 앤 썬더,10, 토르 조아 토르 짱 토르 굿        ,False
6682,6682,외계+인 1부,9,아무생각없이 보러갔다가 시간가는줄 모르고 봤어요.. 기대이상으로 괜찮습니다..2부도 기대합니다^^        ,True
6683,6683,그레이 맨,10, 와 액션씬이 정말 상상이상으로 리얼하고 굉장함.스토리는 그냥 진부하긴한데 연출 각본 이런게 너무 잘 해서 잘만든영화로 탄생        ,False
6684,6684,외계+인 1부,10, 솔직히 최근 마블 시리즈보단 낫다.니 황당한 설정들로 이 정도 만든거에 큰 점수를 준다.        ,True
6685,6685,외계+인 1부,1,1점도 아까움....        ,True
6686,6686,외계+인 1부,1,1점도 아까움....        ,True
6687,6687,외계+인 1부,1,1점도 아까움....        ,True
6688,6688,외계+인 1부,10, 솔직히 최근 마블 시리즈보단 낫다.이 황당한 설정들로 이 정도 만든거에 큰 점수를 준다.        ,True
6689,6689,외계+인 1부,10, 사극판타지인데도 진중하면서 세계관이 세밀하고 뚜렷하기도 하고 CG도 고퀄이었어요        ,True
6690,6690,엘비스,6,톰행크스 아저씨와의 의리로 봤습니다.쓸데없는 내용 좀 빼고 가족에 대해서 내용 넣거나 유년시절 내용이나 좀 더 넣었으면 나았을거 같네요        ,False
6691,6691,외계+인 1부,1,이게 진짜 재밌다고...? Ebs 로고만 박혀있으면 ebs에서 해주는 프로그램이라고 해도 믿을수있겠다.. 또 중국느낌은 왜이리 많이들어갔는지 모르겠다 요약하면 번개맨+쿵푸허슬        ,True
6692,6692,외계+인 1부,2,뭔 내용인지를 모르겟음 왔다리 갔다리..전우치 감독이여서 기대했는데…        ,True
6693,6693,외계+인 1부,1,우리나라 영화의 미래냐 이게 진짜        ,True
6694,6694,탑건: 매버릭,10, 역시 탑건의 기대는 저버리지않았다...        ,False
6695,6695,외계+인 1부,10, ,True
6696,6696,외계+인 1부,10, 너무 재밌게 잘봤습니다. 즐거운 영화였어요~감독.배우님들 고생많으셨습니다. 해외에서도 좋은성과가 있길 응원합니다~^^        ,True
6697,6697,마녀(魔女) Part2. The Other One,1,마녀 1편 보고 나름 궁금해서 2편을 봤음 ㅋㅋ 어이가 없어서 정말 감독이 관객들 제대로 엿먹임. 어디서 어떻게 스토리를 찾아서 연결을 시켜야할지 이렇게 스토리를 만들수 있는것도 능력이라면 능력임.        ,True
6698,6698,명탐정 코난: 할로윈의 신부,10,  ,False
6699,6699,외계+인 1부,9,액션도 좋았고 이렇게 장르믹스를 할 수있구나.. 싶어서 새롭고 재밌어서 좋았다. 추천하고싶은 영화        ,True
6700,6700,마녀(魔女) Part2. The Other One,1,이럴거면 1편에서 그냥 끝내지 돈버려 시간버려 팬등돌려 진구 연기만 볼만했음        ,True
6701,6701,탑건: 매버릭,10, 감동이 폭풍처럼 휘몰아친다        ,False
6702,6702,외계+인 1부,10, 너무 재밌게 봤어요..한국에서도 이런영화를 만든다는게 신선했고 스토리도 좋던데요..2부 기대되네요        ,True
6703,6703,외계+인 1부,8,개인적으로 전우치전이 제일먼저 생각남판타지 소설 좋아하면 괜찮을듯또 액션씬도 많이나와서 참고하면 좋을듯        ,True
6704,6704,외계+인 1부,7,혹평이 많아서 기대를 안하고 봤는데 그래서 그런가 나쁘지 않았다고 생각한다. 아쉬운 부분은 있지만 소재 자체가 신선해서 일단 다음 편이 궁금해짐!        ,True
6705,6705,외계+인 1부,10, 평점이 안좋아서 기대 안하고 봤는데 생각보다 재밌었습니다!        ,True
6706,6706,외계+인 1부,10, 재밌음 한국영화도 이런식으로 여러 가지 시도하면서 다양해지는거 너무 좋다 맨날 비슷한 액션물 말고 창의적인 영화 많이 나왔으면        ,True
6707,6707,외계+인 1부,2,스토리가 너무 난잡하고 영화보는 내내 무표정으로 봤어요..ㅠ 지루했음 ㅠ 탑건 한 번 더 볼걸...ㅠ        ,True
6708,6708,외계+인 1부,1,이럴거면 그냥 전우치 강동원을 캐스팅하는게 낫지 않았나요? 강동원 유해진 이런 조합으로 찾았어야지 진짜 배역 캐스팅 디렉터 누구에요? 아니 좀 멋잇어야지 잘생기고...김우빈까지 좋아요 근데 왜 ...역대급 명작이 될뻔한 영화를 캐스팅에서 날려버리네        ,True
6709,6709,외계+인 1부,10, 저희들은 잼나게 봣어요 연출도 좋고 볼거리가 많앗어요 한국영화의 발전을 보는것 같아 기분좋앗습니다        ,True
6710,6710,증인,10,  ,False
6711,6711,동해물과 백두산이,10, 평점이 왜이래 진짜 재미있게 봤는데        ,True
6712,6712,탑건: 매버릭,9,제대로 만든 블록버스터        ,False
6713,6713,외계+인 1부,10, 너무너무 재밌어요 2편 기대됩니다        ,True
6714,6714,외계+인 1부,10, 와 이거 무슨 평점??저는 진짜 진심 재미있게 봤는데 배우 스토리 기술 따질거 없이 너무 좋았어용 전 두번봤음        ,True
6715,6715,외계+인 1부,10," 한국형sf라고 해야할까?캐릭터마다 살아있고, 스토리도 재밌어요~리뷰보고 안보려다 봤는데 재밌어요~        ",True
6716,6716,외계+인 1부,10, 난 재밌던데~ 시간가는줄 모르겠던데~~        ,True
6717,6717,외계+인 1부,6,생각보다 재밌긴 한데 1부2부 나뉘어서 그런가너무 보다 만 기분..끝날때 엥..? 끝이야? 했습니다        ,True
6718,6718,탑건: 매버릭,10, 영화관에서 보길 잘 했단 생각이 드는 영화 중 하나        ,False
6719,6719,헤어질 결심,1,"영화의 연출과 디테일 자체는 좋지만 기대만큼 감동을 줄 만한 대중적인 스토리는 아닌 것 같음.표면적으로만 봤을 땐 불륜이라는 것에 불쾌감을 느꼈고 불륜 요소 때문에 더욱 사랑이라는 감정에 공감이 안 됐음. 한마디로 마이너한 영화, 루즈한 느낌        ",True
6720,6720,외계+인 1부,1,이게 영화인가? 탑건이 영화의 기준을 높였다.        ,True
6721,6721,외계+인 1부,10, 오락영화로는 훌륭하다고 생각합니다!! 재미있어요. 생각없이 즐기기 좋아요. 8점은 되는 영화!!        ,True
6722,6722,외계+인 1부,8,신선한 소재에 기발한 아이디어를 가미한 영화에요! 과거와 현실을 왔다갔다 하는 판타지 액션물 너무 재미있어요!        ,True
6723,6723,외계+인 1부,10, 너무 재미나게 봤습니다.2탄이 너무 기대됩니다.2023년이 얼렁오면 좋겠어요.        ,True
6724,6724,썸머 필름을 타고!,6,"어이어이, 이게 바로『청춘』이라고ㅡ! 신선한 일본 영화를 본 줄 알았는데 늘 먹던 맛이었다..        ",True
6725,6725,그해 여름,10, 가슴이 아린 영화 수애의 눈물이 빗물같아요        ,True
6726,6726,명탐정 코난: 할로윈의 신부,10," 최고였습니다!!! 액션, 떡밥회수, 추리, 영상미, 성우분들 연기, OST 모두 최고였습니다! 더빙판으로 봤는데 자막판도 보려고 합니다! 올 여름 극장 상영 작품 중 최고의 선택이었습니다!        ",False
6727,6727,엘비스,10,  ,False
6728,6728,외계+인 1부,8,사람들이 너무 욕해서 어느 정도길래... 하고 봤는데 생각보다 재미있고 괜찮아서 놀랐음 지금 공감순으로 있는 게 알바가 아닐까 의심될 정도... 2부로 나뉘어 있으니 스토리에 대한 건 2부까지 봐야 할 듯 2부 나오면 보러 갈 영화        ,True
6729,6729,외계+인 1부,9,호불호 많이 갈리긴하는듯 .. 무슨 평점이 오락가락.. 난 꽤 재밌었음 좀 시간대가 왔다갔다 거려서 정신 사나운 느낌이 살짝 있지만 오히려 주인공들이 많은 느낌이라 재밌었음cg도 그렇게 엄청 티나는건 아니고 살짝? 근데 난 괜찮았음 그리고 걍 김우빈이 개멋있으심.. 2부에도 나왔으면 좋겠다..        ,True
6730,6730,외계+인 1부,10, 재밌으면 됐지  2부 기대합니다????        ,True
6731,6731,탑건: 매버릭,10, 10101010101010        ,False
6732,6732,로스트 도터,8,올리비아 콜멘이랑 다코다 존슨 보러 갔다가 제시 버클리한테 반해서 나온 썰 풉니다        ,True
6733,6733,외계+인 1부,10, 김태리 배우님이 진짜 미쳤어 ㅠㅠ        ,True
6734,6734,헤어질 결심,1,뭐가 재밌다는거고 어떤 부분이 몰입된다는건지 하나도 모르겠다 불륜을 아름답게 미화한 영화를 좋게 봐주는 사람들이 많다는게 신기할뿐        ,True
6735,6735,외계+인 1부,2,어벤져스를 꿈 꾼 파워레인저        ,True
6736,6736,외계+인 1부,10, 평점 왜 낮은지 모르겠네요..정말 볼만합니다        ,True
6737,6737,라스트 모히칸,10, 진짜 결말이 너무했다 싶다.... 차라리 주인공만 대신 희생했으면 싶었던 결말...        ,True
6738,6738,외계+인 1부,1,영화시작하고 한시간동안 집갈까 고민했어요…차라리 류준열배우 역할을 다른배우가 했다면 더 재밌었을까요?….        ,True
6739,6739,외계+인 1부,10, 전우치를 너무 재미있게 봐서 기대하고 봤는데 업그레이드 된 영상하며 스토리 특히 김우빈님의 연기가 너무너무 재밌고 흥미로웠다. 역시 기대 이상이었다. 2시간30분이 후딱 지나갔다. 2부가 너무 기대된다.        ,True
6740,6740,외계+인 1부,2,리얼이 생각나는 영화...시간가는줄 알고 봤어요        ,True
6741,6741,탑건: 매버릭,10, 역시나. 기대이상이네요.        ,False
6742,6742,외계+인 1부,7,새...생각보다 재밌단 말이지.. 기대를 안 한다는 가정하에        ,True
6743,6743,외계+인 1부,10, 보기전 평이 낮아서 걱정했는데 그 정도로 나쁜평 받을 영화는 아니라고 봅니다시간 가는줄 모르고 봤네요        ,True
6744,6744,외계+인 1부,10, 평점이 왜이렇게 낮은지 잘 모르겠네요..평점보고 예매한거 다른영화로 바꿀까 했다가 그냥 봤는데 러닝타임 긴것도 몰랐어요ㅋㅋㅋ 순식간에 지나감ㅋㅋ 전우치도 명작이지만 2022년형 디벨롭 확장판으로 잘 만든듯 cg퀄 연기력 짜임 속도감 다 만족하는 영화였음! 간간이 등장하는 조연배우들도 캐치하는 재미가있음ㅋㅋ 2부 기대하겠습니다!        ,True
6745,6745,브로커,6,배우가아니고 감독으로 영화를  선택해야하는걸까?        ,True
6746,6746,탑건: 매버릭,10, 최고의 영화입니다 다세보고싶어요        ,False
6747,6747,죠스,10, 죠스 재밌다.무려 내가 태어나기도 전에 만든 영화인데도 이렇게 잘 만들었다니… 요즘 영화보다도 세련됐다… 줄거리상 주인공들이 약간 답답한 느낌이 없지 않아 있었지만ㅜㅜ        ,True
6748,6748,마녀(魔女) Part2. The Other One,6,아 왜이렇게 유치해ㅋㅋ        ,True
6749,6749,외계+인 1부,6,그래도 마녀보다는 낫다        ,True
6750,6750,토르: 러브 앤 썬더,4,"와... 왜 극장에서 빠르게 상영관 숫자가 줄고 악평이 나오나 했는데, 그래도 보던 시리즈고 마블은 거의 다 극장에서 봤으니까 의리상? 보러갔더니만... 베놈2가 유치해서 재미없었다면 이건 쓸데없는 말들이 많아서 지루하다. 어떻게 이렇게 별로일 수 있냐. 마블시리즈 중 이번 편이 거의 최악으로 손꼽아도 될 지경이다. 이터널스도 재미는 참 없었지만 볼거리라도 있었는데, 이번 토르4는 그마저 지루하고 왜 나오나싶은 이야기들에 유치하고 지겨웠다... 이게 뭐람.        ",False
6751,6751,외계+인 1부,1,가장 좋아하던 감독의 몰락을 봤다. 가장 큰 장점인 시간을 가지고 놀던 능력은 어수선이라는 결과가 됐고 대중성은 시대를 못따라와서 사라졌다. 과거에 머문 상업영화의 거장에 큰 실망. 조만간 영화값 오르겠네. 배급사도 어수선해지고 흥행이 사라져 시장이 실망할테니.        ,True
6752,6752,외계+인 1부,6,루즈함. 두시간동안 무표정으로  봤음.김우빈은 캐릭터나 연기 둘 다 엄청 멋짐.        ,True
6753,6753,외계+인 1부,8,생각보다는 괜찮았음 스토리도 연기도 전개도 그런데 대사가 좀 구렸음 중국풍 복식도 거슬렸고        ,True
6754,6754,외계+인 1부,8,잼던디? 왜들그라시욧        ,True
6755,6755,외계+인 1부,10, 생각보다스토리도 잘 짜고 복잡한 이야기를 잘 풀었다고 봅니다연기력도 모든 배우 님도 짱 입니다 평가 보고 안 볼려 다 보았는데생각보다 너무 너무 재미 게 보았습니다영상미 도 좋았습니다        ,True
6756,6756,외계+인 1부,8,평점 왜이리들 낮냐  볼만하고 재밌었는데  망작은 아니다!        ,True
6757,6757,외계+인 1부,9,평이 안좋아 솔직히 기대안하고 봤습니다. 용아맥으로 봤는데 생각보다 주위분들 너무 잘 웃으시고 저도 개인적으로 재밌게 봤어요 전우치.아이언맨등 생각나는 영화가 몇있지만 그래도 나름 런닝타임동안 몰입해서 즐겁게 봤네요        ,True
6758,6758,외계+인 1부,2,하아...18..진짜...        ,True
6759,6759,외계+인 1부,1,솔직히 기다렸습니다....빨리 끝나기만을....        ,True
